,,Italy," 221,543 "," 187,300 "," 265,975 "," 280,167 "," 277,549 "," 229,961 "," 213,407 "," 197,583 "," 198,774 "," 196,589 "," 183,486 "," 176,461 "," 165,650 ",381.96,321.00,453.44,475.52,469.32,387.67,358.87,331.58,333.07,329.09,306.98,295.14,277.02
,,Kosovo under UNSCR 1244,,,,,, 463 , 389 , 339 , 434 , 316 , 386 , 223 , 280 ,,,,,,25.65,21.43,18.57,23.63,17.10,20.76,11.92,
,,Malta, 887 , 798 , 672 , 584 , 388 , 398 , 401 , 372 , 364 , 306 , 325 , 242 , 229 ,225.77,202.13,169.23,146.04,96.26,97.93,97.93,90.28,87.91,73.63,77.98,57.93,54.70
,,Portugal," 29,934 "," 29,237 "," 25,733 "," 24,511 "," 23,986 "," 25,274 "," 22,539 "," 20,310 "," 19,500 "," 15,900 "," 14,799 "," 13,723 "," 12,017 ",287.75,279.98,245.54,233.07,227.34,238.94,212.83,191.88,184.68,151.21,141.49,131.92,116.11
,,Serbia,,," 3,719 "," 3,838 "," 4,469 "," 4,083 "," 3,295 "," 3,282 "," 3,370 "," 2,761 "," 2,232 "," 1,916 "," 1,689 ",,,40.48,41.92,48.95,44.82,36.26,36.23,37.35,30.74,24.97,21.55,19.08
,,Slovenia, 682 , 704 , 873 , 852 , 839 , 582 , 586 , 534 , 528 , 539 , 621 , 594 , 775 ,34.30,35.36,43.73,42.48,41.59,28.66,28.69,26.02,25.64,26.13,30.08,28.75,37.48
,,Spain,,," 122,169 "," 118,476 "," 106,945 "," 92,196 "," 77,898 "," 65,672 "," 51,799 "," 47,125 "," 41,499 "," 36,466 "," 31,137 ",,,278.58,266.01,236.55,201.23,168.26,140.92,110.90,101.05,89.33,78.83,67.51
,,The former Yugoslav Rep. of Macedonia,,, 567 , 365 , 413 , 581 , 607 , 527 , 487 , 371 , 507 , 542 ,,,,27.75,17.83,20.13,28.27,29.48,25.55,23.57,17.93,24.46,26.11,
,,Montenegro*, 78 , 47 , 121 , 98 , 56 , 22 , 51 , 40 , 48 , 43 , 39 , 21 , 32 ,12.70,7.64,19.63,15.87,9.05,3.55,8.21,6.43,7.71,6.89,6.24,3.36,5.11
,Western Europe,Belgium," 32,878 "," 29,925 "," 26,767 "," 26,746 "," 24,884 "," 23,303 "," 21,906 "," 19,851 "," 19,375 "," 17,212 "," 15,794 "," 15,783 "," 14,840 ",315.34,285.20,253.44,251.56,232.46,216.19,201.82,181.62,176.05,155.35,141.61,140.59,131.34
,,France,," 285,680 "," 260,538 "," 243,153 "," 224,658 "," 211,484 "," 207,947 "," 195,367 "," 186,824 "," 178,333 "," 173,391 "," 168,552 "," 168,630 ",,469.42,425.43,394.66,362.55,339.41,331.97,310.30,295.29,280.57,271.58,262.86,261.87
,,Germany," 109,846 "," 107,920 "," 96,451 "," 90,224 "," 92,628 "," 89,036 "," 87,693 "," 76,123 "," 70,841 "," 64,017 "," 59,528 "," 58,401 "," 56,563 ",134.67,132.55,118.71,111.31,114.56,110.38,108.91,94.64,88.08,79.55,73.89,72.42,70.10
,,Liechtenstein, 22 , 19 , 13 , 8 , 7 , 16 , 7 , 3 , 1 , 6 , 5 , 5 , 8 ,64.16,54.96,37.30,22.77,19.76,44.79,19.44,8.27,2.74,16.31,13.50,13.41,21.32
